participantcode,round,std_female,std_standing,consider_regrade,num_class,control,regret3,regret4,asked,std_male,everasked,num_asked,num_asked_imp,everasked_mt,num_asked_mt,ratio_asked_mt,everasked_fn,num_asked_fn,ratio_asked_fn,orig_ngrade,fn_ngrade,part_up,part_down,posgradechange,neggradechange,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O23,O24,O25,O26,O30,O31,O32,O33,O34,O35,O36,O37,stress,pr_up,pr_same,pr_down
0xfscx45,1,0,2,Yes,1,5,1,1,No,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,20,80,0
0xfscx45,2,0,2,NA,1,5,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,80,0
0xfscx45,3,0,2,NA,1,5,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,80,0
0xlto5bj,1,1,4,No,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,5,30,65,5
0xlto5bj,2,1,4,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,65,5
0xlto5bj,3,1,4,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,65,5
0yzan5ih,1,1,4,Yes,1,4,1,1,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,7,0,100,0
0yzan5ih,2,1,4,NA,1,4,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
0yzan5ih,3,1,4,NA,1,4,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
0zvjosi1,1,0,2,No,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,7,5,90,5
0zvjosi1,2,0,2,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,90,5
0zvjosi1,3,0,2,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,90,5
11z0ri22,1,0,4,Yes,1,6,1,1,No,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,100,0
11z0ri22,2,0,4,NA,1,6,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,100,0
11z0ri22,3,0,4,NA,1,6,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,100,0
140shho8,1,0,4,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,50,40,10
140shho8,2,0,4,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,40,10
140shho8,3,0,4,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,40,10
17jh5qcp,1,0,1,Yes,2,7,1,1,Yes,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5,95,2.5
17jh5qcp,2,0,1,NA,2,7,1,1,No,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.5,95,2.5
17jh5qcp,3,0,1,NA,2,7,1,1,NA,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.5,95,2.5
18qo5rkq,1,1,2,No,0,2,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,6,93,1
18qo5rkq,2,1,2,NA,0,2,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,93,1
18qo5rkq,3,1,2,NA,0,2,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,93,1
18v2lai9,1,0,4,Yes,1,5,1,1,Yes,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,3.3340001106262207,3.6670000553131104,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,70,30,0
18v2lai9,2,0,4,NA,1,5,1,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,30,0
18v2lai9,3,0,4,NA,1,5,1,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,30,0
19uye7yu,1,0,3,Yes,2,6,4,4,No,1,1,1,2,0,0,0.3779761791229248,1,1,0.1949404776096344,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.5,20,80,0
19uye7yu,2,0,3,NA,2,6,4,4,Yes,1,1,1,2,0,0,0.3779761791229248,1,1,0.1949404776096344,3.3340001106262207,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,20,80,0
19uye7yu,3,0,3,NA,2,6,4,4,NA,1,1,1,2,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,20,80,0
19wuqclw,1,0,2,No,0,4,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,4,0,100,0
19wuqclw,2,0,2,NA,0,4,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,0
19wuqclw,3,0,2,NA,0,4,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,0
1anqk13k,1,0,3,Yes,2,3,4,4,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,50,50
1anqk13k,2,0,3,NA,2,3,4,4,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,0,50,50
1anqk13k,3,0,3,NA,2,3,4,4,NA,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,50,50
1bdqvt3y,1,0,3,Yes,2,4,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,97.5,0
1bdqvt3y,2,0,3,NA,2,4,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,97.5,0
1bdqvt3y,3,0,3,NA,2,4,1,1,NA,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,97.5,0
1bhffnru,1,1,4,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,10,90,0
1bhffnru,2,1,4,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,90,0
1bhffnru,3,1,4,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,90,0
1cl44yaj,1,1,2,Yes,4,5,2,2,Yes,0,1,2,2.3027777671813965,0,0,0.3982639014720917,1,2,0.2152777761220932,3.3340001106262207,3.3340001106262207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.333333492279053,66.66666412353516,33.33333206176758,0
1cl44yaj,2,1,2,NA,4,5,2,2,Yes,0,1,2,2.3027777671813965,0,0,0.3982639014720917,1,2,0.2152777761220932,3.3340001106262207,3.6670000553131104,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333492279053,66.66666412353516,33.33333206176758,0
1cl44yaj,3,1,2,NA,4,5,2,2,No,0,1,2,2.3027777671813965,0,0,0.3982639014720917,1,2,0.2152777761220932,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.333333492279053,66.66666412353516,33.33333206176758,0
1d6lt4rd,1,0,2,Yes,1,5,2,2,No,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,3.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,50,50,0
1d6lt4rd,2,0,2,NA,1,5,2,2,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,50,0
1d6lt4rd,3,0,2,NA,1,5,2,2,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,50,0
1de6bxol,1,0,1,Yes,3,6,1,1,Yes,1,1,2,3,1,2,0.3779761791229248,1,1,0.1949404776096344,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,58.33333206176758,41.66666793823242,0
1de6bxol,2,0,1,NA,3,6,1,1,No,1,1,2,3,1,2,0.3779761791229248,1,1,0.1949404776096344,2.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,58.33333206176758,41.66666793823242,0
1de6bxol,3,0,1,NA,3,6,1,1,Yes,1,1,2,3,1,2,0.3779761791229248,1,1,0.1949404776096344,2.3340001106262207,2.3340001106262207,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,58.33333206176758,41.66666793823242,0
1e2uh8qb,1,1,4,Yes,2,7,1,1,Yes,0,1,2,2,1,1,0.3982639014720917,1,1,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.5,75,25,0
1e2uh8qb,2,1,4,NA,2,7,1,1,Yes,0,1,2,2,1,1,0.3982639014720917,1,1,0.2152777761220932,2,2.3340001106262207,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,75,25,0
1e2uh8qb,3,1,4,NA,2,7,1,1,NA,0,1,2,2,1,1,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,75,25,0
1e7zoe1u,1,1,2,Yes,2,6,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,50,47.5,2.5
1e7zoe1u,2,1,2,NA,2,6,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,2.6670000553131104,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,47.5,2.5
1e7zoe1u,3,1,2,NA,2,6,1,1,NA,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,47.5,2.5
1egn2mdf,1,1,3,No,0,7,3,3,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,6,20,60,20
1egn2mdf,2,1,3,NA,0,7,3,3,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,60,20
1egn2mdf,3,1,3,NA,0,7,3,3,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,60,20
1f95d49g,1,0,4,Yes,2,5,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,25,75,0
1f95d49g,2,0,4,NA,2,5,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,3.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,25,75,0
1f95d49g,3,0,4,NA,2,5,1,1,NA,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,75,0
1i1fskzj,1,1,3,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5,0,90,10
1i1fskzj,2,1,3,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90,10
1i1fskzj,3,1,3,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90,10
1j61v5kj,1,1,1,Yes,3,6,1,1,No,0,1,2,3,1,2,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.3333332538604736,73.33333587646484,26.66666603088379,0
1j61v5kj,2,1,1,NA,3,6,1,1,Yes,0,1,2,3,1,2,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,3.3340001106262207,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.3333332538604736,73.33333587646484,26.66666603088379,0
1j61v5kj,3,1,1,NA,3,6,1,1,Yes,0,1,2,3,1,2,0.3982639014720917,0,0,0.2152777761220932,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333332538604736,73.33333587646484,26.66666603088379,0
1lf1n3vp,1,0,2,Yes,1,4,3,4,No,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,2.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,40,40,20
1lf1n3vp,2,0,2,NA,1,4,3,4,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,40,20
1lf1n3vp,3,0,2,NA,1,4,3,4,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,40,20
1mjrzzzy,1,1,4,Yes,2,6,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5,60,40,0
1mjrzzzy,2,1,4,NA,2,6,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,3.3340001106262207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,60,40,0
1mjrzzzy,3,1,4,NA,2,6,1,1,NA,0,1,2,2,1,2,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,60,40,0
1mxtta5m,1,0,4,No,0,4,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,50,40,10
1mxtta5m,2,0,4,NA,0,4,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,40,10
1mxtta5m,3,0,4,NA,0,4,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,40,10
1ozsl3gq,1,0,4,No,0,4,4,7,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,7,0,100,0
1ozsl3gq,2,0,4,NA,0,4,4,7,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
1ozsl3gq,3,0,4,NA,0,4,4,7,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
1p6zj5i6,1,1,1,Yes,2,6,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5,75,25,0
1p6zj5i6,2,1,1,NA,2,6,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,75,25,0
1p6zj5i6,3,1,1,NA,2,6,1,1,NA,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,75,25,0
1qdhzx9t,1,1,3,Yes,1,5,4,4,Yes,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,3.6670000553131104,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,20,75,5
1qdhzx9t,2,1,3,NA,1,5,4,4,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,75,5
1qdhzx9t,3,1,3,NA,1,5,4,4,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,75,5
1qvyf9b5,1,1,4,Yes,2,6,2,2,Yes,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,27.5,70,2.5
1qvyf9b5,2,1,4,NA,2,6,2,2,No,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,27.5,70,2.5
1qvyf9b5,3,1,4,NA,2,6,2,2,NA,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27.5,70,2.5
1rd76b1o,1,0,4,Yes,2,2,6,2,Yes,1,1,2,2,1,2,0.3779761791229248,0,0,0.1949404776096344,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,50,50,0
1rd76b1o,2,0,4,NA,2,2,6,2,Yes,1,1,2,2,1,2,0.3779761791229248,0,0,0.1949404776096344,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,50,0
1rd76b1o,3,0,4,NA,2,2,6,2,NA,1,1,2,2,1,2,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,50,0
1s6rgggv,1,1,2,Yes,1,7,6,6,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,3.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,94,3
1s6rgggv,2,1,2,NA,1,7,6,6,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,94,3
1s6rgggv,3,1,2,NA,1,7,6,6,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,94,3
1t9kpvpr,1,0,4,Yes,3,3,1,1,Yes,1,1,3,3,1,3,0.3779761791229248,0,0,0.1949404776096344,2.6670000553131104,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,70,30,0
1t9kpvpr,2,0,4,NA,3,3,1,1,Yes,1,1,3,3,1,3,0.3779761791229248,0,0,0.1949404776096344,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,30,0
1t9kpvpr,3,0,4,NA,3,3,1,1,Yes,1,1,3,3,1,3,0.3779761791229248,0,0,0.1949404776096344,3,3.3340001106262207,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,30,0
1tk0i8yg,1,1,4,Yes,2,5,2,2,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,100,0
